id,startPosition,endPosition,survived,epilogue,total_iterations,total_time,step_size,moving_type,car probability
852,0,8.0,yes,Crossed,4,4,2,A,0.05
853,0,-4.440892098500626e-16,yes,Went back to the sidewalk,3,3,2,A,0.05
854,0,-8.881784197001252e-16,yes,Went back to the sidewalk,4,4,2,A,0.05
855,0,0.0,yes,Went back to the sidewalk,8,8,2,A,0.05
856,0,-1.3322676295501878e-15,yes,Went back to the sidewalk,5,5,2,A,0.05
857,0,7.999999999999999,yes,Crossed,6,6,2,A,0.05
858,0,8.0,yes,Crossed,4,4,2,A,0.05
859,0,-1.3322676295501878e-15,yes,Went back to the sidewalk,5,5,2,A,0.05
860,0,8.0,yes,Crossed,7,7,2,A,0.05
861,0,6.0,no,dead: left lane,3,3,2,A,0.05
862,0,8.0,yes,Crossed,5,5,2,A,0.05
863,0,1.999999999999999,no,dead: right lane,19,19,2,A,0.05
864,0,8.0,yes,Crossed,5,5,2,A,0.05
865,0,8.0,yes,Crossed,4,4,2,A,0.05
866,0,8.0,yes,Crossed,4,4,2,A,0.05
867,0,8.0,yes,Crossed,8,8,2,A,0.05
868,0,6.0,no,dead: left lane,7,7,2,A,0.05
869,0,8.0,yes,Crossed,6,6,2,A,0.05
870,0,7.999999999999999,yes,Crossed,11,11,2,A,0.05
871,0,-4.440892098500626e-16,yes,Went back to the sidewalk,18,18,2,A,0.05
872,0,8.0,yes,Crossed,4,4,2,A,0.05
873,0,-4.440892098500626e-16,yes,Went back to the sidewalk,3,3,2,A,0.05
874,0,0.0,yes,Went back to the sidewalk,3,3,2,A,0.05
875,0,0.0,yes,Went back to the sidewalk,9,9,2,A,0.05
876,0,8.0,yes,Crossed,10,10,2,A,0.05
877,0,8.0,yes,Crossed,7,7,2,A,0.05
878,0,-4.440892098500626e-16,yes,Went back to the sidewalk,3,3,2,A,0.05
879,0,-4.440892098500626e-16,yes,Went back to the sidewalk,3,3,2,A,0.05
880,0,0.0,yes,Went back to the sidewalk,3,3,2,A,0.05
881,0,2.0,no,dead: right lane,8,8,2,A,0.05
882,0,-8.881784197001252e-16,yes,Went back to the sidewalk,8,8,2,A,0.05
883,0,-6.661338147750939e-16,yes,Went back to the sidewalk,19,19,2,A,0.05
884,0,8.0,yes,Crossed,7,7,2,A,0.05
885,0,0.0,yes,Went back to the sidewalk,3,3,2,A,0.05
886,0,2.0,no,dead: right lane,3,3,2,A,0.05
887,0,2.0,no,dead: right lane,6,6,2,A,0.05
888,0,0.0,yes,Went back to the sidewalk,8,8,2,A,0.05
889,0,1.9999999999999991,no,dead: right lane,5,5,2,A,0.05
890,0,-1.3322676295501878e-15,yes,Went back to the sidewalk,7,7,2,A,0.05
891,0,6.0,no,dead: left lane,4,4,2,A,0.05
892,0,1.9999999999999996,no,dead: right lane,4,4,2,A,0.05
893,0,6.0,no,dead: left lane,4,4,2,A,0.05
894,0,8.0,yes,Crossed,5,5,2,A,0.05
895,0,0.0,yes,Went back to the sidewalk,3,3,2,A,0.05
896,0,-2.6645352591003757e-15,yes,Went back to the sidewalk,10,10,2,A,0.05
897,0,7.999999999999998,yes,Crossed,8,8,2,A,0.05
898,0,1.9999999999999964,no,dead: right lane,22,22,2,A,0.05
899,0,7.999999999999999,yes,Crossed,12,12,2,A,0.05
900,0,2.0,no,dead: right lane,2,2,2,A,0.05
901,0,6.0,no,dead: left lane,8,8,2,A,0.05
902,0,0.0,yes,Went back to the sidewalk,4,4,2,A,0.05
903,0,8.0,yes,Crossed,4,4,2,A,0.05
904,0,8.0,yes,Crossed,7,7,2,A,0.05
905,0,8.0,yes,Crossed,8,8,2,A,0.05
906,0,8.0,yes,Crossed,4,4,2,A,0.05
907,0,0.0,yes,Went back to the sidewalk,4,4,2,A,0.05
908,0,7.999999999999999,yes,Crossed,6,6,2,A,0.05
909,0,-1.5543122344752192e-15,yes,Went back to the sidewalk,13,13,2,A,0.05
910,0,8.0,yes,Crossed,8,8,2,A,0.05
911,0,-4.440892098500626e-16,yes,Went back to the sidewalk,5,5,2,A,0.05
912,0,8.0,yes,Crossed,8,8,2,A,0.05
913,0,0.0,yes,Went back to the sidewalk,8,8,2,A,0.05
914,0,8.0,yes,Crossed,7,7,2,A,0.05
915,0,0.0,yes,Went back to the sidewalk,5,5,2,A,0.05
916,0,7.999999999999998,yes,Crossed,7,7,2,A,0.05
917,0,8.0,yes,Crossed,7,7,2,A,0.05
918,0,1.9999999999999996,no,dead: right lane,2,2,2,A,0.05
919,0,6.0,no,dead: left lane,5,5,2,A,0.05
920,0,2.0,no,dead: right lane,5,5,2,A,0.05
921,0,-8.881784197001252e-16,yes,Went back to the sidewalk,13,13,2,A,0.05
922,0,-8.881784197001252e-16,yes,Went back to the sidewalk,4,4,2,A,0.05
923,0,-4.440892098500626e-16,yes,Went back to the sidewalk,7,7,2,A,0.05
924,0,8.0,yes,Crossed,4,4,2,A,0.05
925,0,2.0,no,dead: right lane,6,6,2,A,0.05
926,0,-4.440892098500626e-15,yes,Went back to the sidewalk,12,12,2,A,0.05
927,0,8.0,yes,Crossed,5,5,2,A,0.05
928,0,1.9999999999999996,no,dead: right lane,2,2,2,A,0.05
929,0,1.9999999999999996,no,dead: right lane,2,2,2,A,0.05
930,0,-4.440892098500626e-16,yes,Went back to the sidewalk,3,3,2,A,0.05
931,0,1.9999999999999996,no,dead: right lane,2,2,2,A,0.05
932,0,1.9999999999999991,no,dead: right lane,3,3,2,A,0.05
933,0,8.0,yes,Crossed,6,6,2,A,0.05
934,0,8.0,yes,Crossed,4,4,2,A,0.05
935,0,1.9999999999999996,no,dead: right lane,10,10,2,A,0.05
936,0,1.9999999999999971,no,dead: right lane,21,21,2,A,0.05
937,0,2.0,no,dead: right lane,2,2,2,A,0.05
938,0,-1.3322676295501878e-15,yes,Went back to the sidewalk,7,7,2,A,0.05
939,0,5.999999999999998,no,dead: left lane,8,8,2,A,0.05
940,0,8.0,yes,Crossed,5,5,2,A,0.05
941,0,8.0,yes,Crossed,22,22,2,A,0.05
942,0,8.0,yes,Crossed,4,4,2,A,0.05
943,0,6.0,no,dead: left lane,7,7,2,A,0.05
944,0,7.999999999999998,yes,Crossed,8,8,2,A,0.05
945,0,8.0,yes,Crossed,6,6,2,A,0.05
946,0,8.0,yes,Crossed,6,6,2,A,0.05
947,0,2.0,no,dead: right lane,3,3,2,A,0.05
948,0,1.9999999999999996,no,dead: right lane,11,11,2,A,0.05
949,0,8.0,yes,Crossed,6,6,2,A,0.05
950,0,-1.7763568394002505e-15,yes,Went back to the sidewalk,12,12,2,A,0.05
951,0,7.999999999999999,yes,Crossed,8,8,2,A,0.05
952,0,0.0,yes,Went back to the sidewalk,5,5,2,A,0.05
953,0,2.0,no,dead: right lane,2,2,2,A,0.05
954,0,2.0,no,dead: right lane,2,2,2,A,0.05
955,0,0.0,yes,Went back to the sidewalk,3,3,2,A,0.05
956,0,0.0,yes,Went back to the sidewalk,3,3,2,A,0.05
957,0,1.9999999999999987,no,dead: right lane,4,4,2,A,0.05
958,0,8.0,yes,Crossed,6,6,2,A,0.05
959,0,8.0,yes,Crossed,4,4,2,A,0.05
960,0,2.0,no,dead: right lane,2,2,2,A,0.05
961,0,-8.881784197001252e-16,yes,Went back to the sidewalk,4,4,2,A,0.05
962,0,6.0,no,dead: left lane,3,3,2,A,0.05
963,0,8.0,yes,Crossed,4,4,2,A,0.05
964,0,-8.881784197001252e-16,yes,Went back to the sidewalk,4,4,2,A,0.05
965,0,-1.7763568394002505e-15,yes,Went back to the sidewalk,8,8,2,A,0.05
966,0,0.0,yes,Went back to the sidewalk,3,3,2,A,0.05
967,0,8.0,yes,Crossed,5,5,2,A,0.05
968,0,-8.881784197001252e-16,yes,Went back to the sidewalk,9,9,2,A,0.05
969,0,7.999999999999999,yes,Crossed,8,8,2,A,0.05
970,0,8.0,yes,Crossed,4,4,2,A,0.05
971,0,-4.440892098500626e-16,yes,Went back to the sidewalk,3,3,2,A,0.05
972,0,2.0,no,dead: right lane,2,2,2,A,0.05
973,0,8.0,yes,Crossed,5,5,2,A,0.05
974,0,8.0,yes,Crossed,11,11,2,A,0.05
975,0,-4.440892098500626e-16,yes,Went back to the sidewalk,3,3,2,A,0.05
976,0,-4.440892098500626e-16,yes,Went back to the sidewalk,5,5,2,A,0.05
977,0,7.999999999999998,yes,Crossed,10,10,2,A,0.05
978,0,8.0,yes,Crossed,14,14,2,A,0.05
979,0,8.0,yes,Crossed,6,6,2,A,0.05
980,0,-2.6645352591003757e-15,yes,Went back to the sidewalk,12,12,2,A,0.05
981,0,8.0,yes,Crossed,10,10,2,A,0.05
982,0,8.0,yes,Crossed,4,4,2,A,0.05
983,0,-4.440892098500626e-16,yes,Went back to the sidewalk,5,5,2,A,0.05
984,0,8.0,yes,Crossed,6,6,2,A,0.05
985,0,-4.440892098500626e-16,yes,Went back to the sidewalk,3,3,2,A,0.05
986,0,0.0,yes,Went back to the sidewalk,7,7,2,A,0.05
987,0,8.0,yes,Crossed,6,6,2,A,0.05
988,0,0.0,yes,Went back to the sidewalk,4,4,2,A,0.05
989,0,-4.440892098500626e-16,yes,Went back to the sidewalk,3,3,2,A,0.05
990,0,0.0,yes,Went back to the sidewalk,4,4,2,A,0.05
991,0,-4.440892098500626e-16,yes,Went back to the sidewalk,6,6,2,A,0.05
992,0,-4.440892098500626e-16,yes,Went back to the sidewalk,3,3,2,A,0.05
993,0,7.999999999999998,yes,Crossed,11,11,2,A,0.05
994,0,0.0,yes,Went back to the sidewalk,12,12,2,A,0.05
995,0,1.9999999999999996,no,dead: right lane,2,2,2,A,0.05
996,0,0.0,yes,Went back to the sidewalk,3,3,2,A,0.05
997,0,-4.440892098500626e-16,yes,Went back to the sidewalk,3,3,2,A,0.05
998,0,8.0,yes,Crossed,4,4,2,A,0.05
999,0,1.9999999999999996,no,dead: right lane,2,2,2,A,0.05
