id,position_x,position_y,iteration_number,time
123,6.0,0.0,3,3
123,8.0,0.0,4,4
124,0,0,0,0
124,2,0,1,1
124,4.0,0.0,2,2
124,6.0,0.0,3,3
125,0,0,0,0
125,2,0,1,1
125,2.0,2.0,2,2
125,4.0,2.0,3,3
125,3.9999999999999996,0.0,4,4
125,6.0,0.0,5,5
125,6.0,-2.0,6,6
125,8.0,-2.0,7,7
126,0,0,0,0
126,2,0,1,1
126,4.0,0.0,2,2
126,6.0,0.0,3,3
126,6.0,2.0,4,4
126,8.0,2.0,5,5
127,0,0,0,0
127,2,0,1,1
127,4.0,0.0,2,2
127,6.0,0.0,3,3
127,8.0,0.0,4,4
128,0,0,0,0
128,2,0,1,1
128,4.0,0.0,2,2
128,6.0,0.0,3,3
128,8.0,0.0,4,4
129,0,0,0,0
129,2,0,1,1
129,4.0,0.0,2,2
129,3.9999999999999996,-2.0,3,3
129,1.9999999999999996,-1.9999999999999998,4,4
