id,startPosition,endPosition,survived,epilogue,total_iterations,total_time,step_size,moving_type,car probability
836,0,-0.8132379367418665,yes,Went back to the sidewalk,8,8,2,B,0.05
837,0,7.1216731130723305,yes,Crossed,4,4,2,B,0.05
838,0,7.485934512491234,yes,Crossed,9,9,2,B,0.05
839,0,-0.9272491701865688,yes,Went back to the sidewalk,3,3,2,B,0.05
840,0,7.049344305554979,yes,Crossed,7,7,2,B,0.05
841,0,7.454302247990447,yes,Crossed,7,7,2,B,0.05
842,0,8.143461221180772,yes,Crossed,5,5,2,B,0.05
843,0,8.15646943922766,yes,Crossed,5,5,2,B,0.05
844,0,2.5142655863093917,no,dead: right lane,2,2,2,B,0.05
845,0,-0.35020446402803285,yes,Went back to the sidewalk,3,3,2,B,0.05
846,0,-0.6419838750689257,yes,Went back to the sidewalk,4,4,2,B,0.05
847,0,-1.288580538883266,yes,Went back to the sidewalk,4,4,2,B,0.05
848,0,-0.4508378431182548,yes,Went back to the sidewalk,10,10,2,B,0.05
849,0,5.639614670012124,no,dead: left lane,22,22,2,B,0.05
850,0,-0.8456295965631369,yes,Went back to the sidewalk,9,9,2,B,0.05
851,0,7.115832889655296,yes,Crossed,13,13,2,B,0.05
852,0,7.759330818492021,yes,Crossed,7,7,2,B,0.05
853,0,8.117426359622351,yes,Crossed,10,10,2,B,0.05
854,0,7.758036758191767,yes,Crossed,4,4,2,B,0.05
855,0,8.174693992714557,yes,Crossed,5,5,2,B,0.05
856,0,-0.7455795175998602,yes,Went back to the sidewalk,5,5,2,B,0.05
857,0,-1.2195665897869201,yes,Went back to the sidewalk,11,11,2,B,0.05
858,0,-0.855907672315886,yes,Went back to the sidewalk,3,3,2,B,0.05
859,0,1.641583315301966,no,dead: right lane,7,7,2,B,0.05
860,0,6.041994308982934,no,dead: left lane,6,6,2,B,0.05
861,0,8.223841174137965,yes,Crossed,13,13,2,B,0.05
862,0,5.895569681486956,no,dead: left lane,4,4,2,B,0.05
863,0,1.5793977335206195,no,dead: right lane,2,2,2,B,0.05
864,0,7.105120328600405,yes,Crossed,10,10,2,B,0.05
865,0,7.349251882839882,yes,Crossed,5,5,2,B,0.05
866,0,-0.0959226911148634,yes,Went back to the sidewalk,3,3,2,B,0.05
867,0,-0.47577230501520673,yes,Went back to the sidewalk,3,3,2,B,0.05
868,0,7.789891925049595,yes,Crossed,6,6,2,B,0.05
869,0,-0.565630085413876,yes,Went back to the sidewalk,10,10,2,B,0.05
870,0,-0.42809348238551403,yes,Went back to the sidewalk,4,4,2,B,0.05
871,0,7.156020119542053,yes,Crossed,5,5,2,B,0.05
872,0,-0.9025499317052672,yes,Went back to the sidewalk,5,5,2,B,0.05
873,0,-0.3430970014082593,yes,Went back to the sidewalk,6,6,2,B,0.05
874,0,5.555598236543059,no,dead: left lane,4,4,2,B,0.05
875,0,1.3980173284631265,no,dead: right lane,6,6,2,B,0.05
876,0,-0.6626084442877342,yes,Went back to the sidewalk,3,3,2,B,0.05
877,0,8.480764533923,yes,Crossed,7,7,2,B,0.05
878,0,-0.6628349752565921,yes,Went back to the sidewalk,8,8,2,B,0.05
879,0,6.374489320662217,no,dead: left lane,8,8,2,B,0.05
880,0,5.957623491520867,no,dead: left lane,4,4,2,B,0.05
881,0,-0.20169145084404083,yes,Went back to the sidewalk,5,5,2,B,0.05
882,0,7.05552836647561,yes,Crossed,7,7,2,B,0.05
883,0,-1.031360174155664,yes,Went back to the sidewalk,8,8,2,B,0.05
884,0,7.754620856431039,yes,Crossed,7,7,2,B,0.05
885,0,2.273440250389972,no,dead: right lane,6,6,2,B,0.05
886,0,5.1264291786223755,no,dead: left lane,3,3,2,B,0.05
887,0,-0.054789130842734846,yes,Went back to the sidewalk,11,11,2,B,0.05
888,0,7.6657137847987284,yes,Crossed,13,13,2,B,0.05
889,0,7.049540539402499,yes,Crossed,7,7,2,B,0.05
890,0,2.873826440643197,no,dead: right lane,4,4,2,B,0.05
891,0,-0.7527310960540223,yes,Went back to the sidewalk,4,4,2,B,0.05
892,0,-0.7338552253764401,yes,Went back to the sidewalk,5,5,2,B,0.05
893,0,-0.6883253613727129,yes,Went back to the sidewalk,3,3,2,B,0.05
894,0,-0.5326426610469372,yes,Went back to the sidewalk,5,5,2,B,0.05
895,0,-0.5072834112803402,yes,Went back to the sidewalk,6,6,2,B,0.05
896,0,7.327512746348869,yes,Crossed,5,5,2,B,0.05
897,0,5.294439013488807,no,dead: left lane,3,3,2,B,0.05
898,0,7.786684038689925,yes,Crossed,5,5,2,B,0.05
899,0,7.403467366223936,yes,Crossed,5,5,2,B,0.05
900,0,-0.6628739785326321,yes,Went back to the sidewalk,23,23,2,B,0.05
901,0,5.133772047200084,no,dead: left lane,6,6,2,B,0.05
902,0,7.835470123257457,yes,Crossed,8,8,2,B,0.05
903,0,7.99107263276481,yes,Crossed,6,6,2,B,0.05
904,0,8.389635534630717,yes,Crossed,5,5,2,B,0.05
905,0,-0.9175650059723317,yes,Went back to the sidewalk,4,4,2,B,0.05
906,0,7.970065643921116,yes,Crossed,12,12,2,B,0.05
907,0,7.87966169159756,yes,Crossed,7,7,2,B,0.05
908,0,-1.117195852068273,yes,Went back to the sidewalk,13,13,2,B,0.05
909,0,8.441029379887249,yes,Crossed,5,5,2,B,0.05
910,0,-0.7198224787504761,yes,Went back to the sidewalk,4,4,2,B,0.05
911,0,7.919769739293957,yes,Crossed,5,5,2,B,0.05
912,0,7.8883714886730365,yes,Crossed,4,4,2,B,0.05
913,0,5.95253690005036,no,dead: left lane,3,3,2,B,0.05
914,0,7.9159043440793395,yes,Crossed,6,6,2,B,0.05
915,0,6.77176321687137,no,dead: left lane,6,6,2,B,0.05
916,0,7.402111530238336,yes,Crossed,8,8,2,B,0.05
917,0,7.175930457465039,yes,Crossed,8,8,2,B,0.05
918,0,7.635393902339726,yes,Crossed,12,12,2,B,0.05
919,0,7.05275554529328,yes,Crossed,5,5,2,B,0.05
920,0,-0.2881671717256391,yes,Went back to the sidewalk,3,3,2,B,0.05
921,0,-0.6622177194782468,yes,Went back to the sidewalk,3,3,2,B,0.05
922,0,-1.6338150720492768,yes,Went back to the sidewalk,4,4,2,B,0.05
923,0,7.212945345275321,yes,Crossed,9,9,2,B,0.05
924,0,5.664605007706583,no,dead: left lane,9,9,2,B,0.05
925,0,-0.37811566150921383,yes,Went back to the sidewalk,6,6,2,B,0.05
926,0,7.214286203172947,yes,Crossed,4,4,2,B,0.05
927,0,-1.257876678339,yes,Went back to the sidewalk,14,14,2,B,0.05
928,0,8.105640458314047,yes,Crossed,10,10,2,B,0.05
929,0,-0.5913191251807088,yes,Went back to the sidewalk,6,6,2,B,0.05
930,0,6.02860330191055,no,dead: left lane,8,8,2,B,0.05
931,0,2.091423383739936,no,dead: right lane,2,2,2,B,0.05
932,0,8.720312650623937,yes,Crossed,5,5,2,B,0.05
933,0,-1.2225043064287002,yes,Went back to the sidewalk,7,7,2,B,0.05
934,0,7.276256650527428,yes,Crossed,5,5,2,B,0.05
935,0,-1.4678981521355416,yes,Went back to the sidewalk,10,10,2,B,0.05
936,0,7.365758692272103,yes,Crossed,4,4,2,B,0.05
937,0,7.541972513829995,yes,Crossed,5,5,2,B,0.05
938,0,5.813564012694858,no,dead: left lane,4,4,2,B,0.05
939,0,5.6365386793775505,no,dead: left lane,6,6,2,B,0.05
940,0,7.517024672530192,yes,Crossed,5,5,2,B,0.05
941,0,7.733383260193275,yes,Crossed,5,5,2,B,0.05
942,0,-0.20619760923326735,yes,Went back to the sidewalk,4,4,2,B,0.05
943,0,7.571420375805711,yes,Crossed,5,5,2,B,0.05
944,0,6.464820221747235,no,dead: left lane,4,4,2,B,0.05
945,0,1.4713972206619226,no,dead: right lane,8,8,2,B,0.05
946,0,-1.3404216897976413,yes,Went back to the sidewalk,7,7,2,B,0.05
947,0,-0.2165793321658911,yes,Went back to the sidewalk,3,3,2,B,0.05
948,0,7.898113353979559,yes,Crossed,5,5,2,B,0.05
949,0,1.8371666813870435,no,dead: right lane,2,2,2,B,0.05
950,0,-0.035959541772841774,yes,Went back to the sidewalk,8,8,2,B,0.05
951,0,7.383171210212971,yes,Crossed,4,4,2,B,0.05
952,0,8.822589680499298,yes,Crossed,6,6,2,B,0.05
953,0,-0.6309703211475843,yes,Went back to the sidewalk,6,6,2,B,0.05
954,0,-0.05622586380624628,yes,Went back to the sidewalk,10,10,2,B,0.05
955,0,8.386007867428848,yes,Crossed,10,10,2,B,0.05
956,0,-1.307532970130498,yes,Went back to the sidewalk,6,6,2,B,0.05
957,0,6.206812962816823,no,dead: left lane,5,5,2,B,0.05
958,0,-0.155772682399836,yes,Went back to the sidewalk,3,3,2,B,0.05
959,0,7.58414286904984,yes,Crossed,5,5,2,B,0.05
960,0,7.545511698033777,yes,Crossed,8,8,2,B,0.05
961,0,5.2756232628251105,no,dead: left lane,3,3,2,B,0.05
962,0,-0.1528234922513554,yes,Went back to the sidewalk,8,8,2,B,0.05
963,0,-0.8776034282779083,yes,Went back to the sidewalk,9,9,2,B,0.05
964,0,-0.5330656094389741,yes,Went back to the sidewalk,10,10,2,B,0.05
965,0,7.406482183272822,yes,Crossed,4,4,2,B,0.05
966,0,-0.3489085440943862,yes,Went back to the sidewalk,8,8,2,B,0.05
967,0,7.714005701620199,yes,Crossed,8,8,2,B,0.05
968,0,-1.8249530885178167,yes,Went back to the sidewalk,8,8,2,B,0.05
969,0,8.212397671875198,yes,Crossed,6,6,2,B,0.05
970,0,1.385286764400386,no,dead: right lane,2,2,2,B,0.05
971,0,5.413130182654028,no,dead: left lane,4,4,2,B,0.05
972,0,-0.2550031085038642,yes,Went back to the sidewalk,5,5,2,B,0.05
973,0,-0.9557100196923805,yes,Went back to the sidewalk,3,3,2,B,0.05
974,0,1.1653079346349107,no,dead: right lane,10,10,2,B,0.05
975,0,-0.25195750244104514,yes,Went back to the sidewalk,11,11,2,B,0.05
976,0,8.880744897013445,yes,Crossed,5,5,2,B,0.05
977,0,7.582621394034893,yes,Crossed,7,7,2,B,0.05
978,0,-0.9499539846006282,yes,Went back to the sidewalk,8,8,2,B,0.05
979,0,7.473125578120479,yes,Crossed,4,4,2,B,0.05
980,0,5.206563487403925,no,dead: left lane,12,12,2,B,0.05
981,0,-1.613414992171012,yes,Went back to the sidewalk,15,15,2,B,0.05
982,0,5.4759536572999785,no,dead: left lane,5,5,2,B,0.05
983,0,7.513612550702488,yes,Crossed,6,6,2,B,0.05
984,0,7.256974930014917,yes,Crossed,5,5,2,B,0.05
985,0,7.7011552806079155,yes,Crossed,7,7,2,B,0.05
986,0,1.2787039104477196,no,dead: right lane,2,2,2,B,0.05
987,0,8.004322619491132,yes,Crossed,6,6,2,B,0.05
988,0,8.849719838007175,yes,Crossed,5,5,2,B,0.05
989,0,-1.3084146188540735,yes,Went back to the sidewalk,4,4,2,B,0.05
990,0,8.16456536620112,yes,Crossed,7,7,2,B,0.05
991,0,-0.32925519439948103,yes,Went back to the sidewalk,14,14,2,B,0.05
992,0,2.8948938837139897,no,dead: right lane,2,2,2,B,0.05
993,0,7.338568570960706,yes,Crossed,8,8,2,B,0.05
994,0,7.3178964311447725,yes,Crossed,5,5,2,B,0.05
995,0,1.9989930763683204,no,dead: right lane,3,3,2,B,0.05
996,0,-1.9171264894853128,yes,Went back to the sidewalk,4,4,2,B,0.05
997,0,-1.4657315468942034,yes,Went back to the sidewalk,11,11,2,B,0.05
998,0,7.130955027249366,yes,Crossed,15,15,2,B,0.05
999,0,-0.10228778323098298,yes,Went back to the sidewalk,3,3,2,B,0.05
