id,startPosition,endPosition,survived,epilogue,total_iterations,total_time,step_size,moving_type,car probability
64,0,-1.5570889484139063,yes,Went back to the sidewalk,10,9.790456779090395,2,C,0.05
65,0,5.034562546730248,no,dead: left lane,3,2.8968129186492377,2,C,0.05
66,0,-1.2447901986015357,yes,Went back to the sidewalk,4,7.699378578112239,2,C,0.05
67,0,-1.1311522109328476,yes,Went back to the sidewalk,7,8.696255186725733,2,C,0.05
68,0,8.485684791151005,yes,Crossed,5,7.917969362459541,2,C,0.05
69,0,-0.9236956184669132,yes,Went back to the sidewalk,4,2.78754272372746,2,C,0.05
70,0,7.522530183794446,yes,Crossed,5,4.632474273699682,2,C,0.05
71,0,-1.4442232808433777,yes,Went back to the sidewalk,10,7.30775638240171,2,C,0.05
72,0,-1.7392812125975359,yes,Went back to the sidewalk,6,7.904203078449758,2,C,0.05
73,0,-1.283641394753309,yes,Went back to the sidewalk,11,15.775814195310737,2,C,0.05
74,0,8.56294525549093,yes,Crossed,5,5.466067188489671,2,C,0.05
75,0,7.107777498843263,yes,Crossed,4,8.157884082489124,2,C,0.05
76,0,2.385386462943768,no,dead: right lane,2,2.088894057023616,2,C,0.05
77,0,7.288963469284627,yes,Crossed,7,7.642144522287442,2,C,0.05
78,0,-9.54589925631355e-05,yes,Went back to the sidewalk,6,5.041187058537479,2,C,0.05
79,0,5.849032699888307,no,dead: left lane,6,5.460164847887005,2,C,0.05
80,0,7.1138789443761645,yes,Crossed,4,2.1976914114855606,2,C,0.05
81,0,7.581338792657391,yes,Crossed,9,16.354633595768174,2,C,0.05
82,0,7.332827879283403,yes,Crossed,15,18.97529138639575,2,C,0.05
83,0,8.141696896704588,yes,Crossed,12,18.605423887650257,2,C,0.05
84,0,-0.22347667380642022,yes,Went back to the sidewalk,7,5.975084132343067,2,C,0.05
85,0,7.637807064653149,yes,Crossed,4,4.6998158896202575,2,C,0.05
86,0,1.4845242746101406,no,dead: right lane,3,1.9466295523941743,2,C,0.05
87,0,7.046764810211259,yes,Crossed,4,2.6799412877022903,2,C,0.05
88,0,7.610901043269127,yes,Crossed,6,6.576963167905114,2,C,0.05
89,0,7.454591406835129,yes,Crossed,8,6.576233926855814,2,C,0.05
90,0,1.9137429721432113,no,dead: right lane,3,2.069789222558115,2,C,0.05
91,0,7.176870080055962,yes,Crossed,5,3.3555642570326047,2,C,0.05
92,0,-0.10905503031235875,yes,Went back to the sidewalk,3,1.8102022024576718,2,C,0.05
93,0,-0.8330918963652949,yes,Went back to the sidewalk,11,18.656088456409663,2,C,0.05
94,0,-0.27154725961771553,yes,Went back to the sidewalk,3,2.074086016949669,2,C,0.05
95,0,7.938069277542923,yes,Crossed,6,8.671058018469612,2,C,0.05
96,0,-0.8387749700498783,yes,Went back to the sidewalk,6,5.123649430579667,2,C,0.05
97,0,-1.0167718950422409,yes,Went back to the sidewalk,13,10.00698148744897,2,C,0.05
98,0,-0.6975549247382553,yes,Went back to the sidewalk,8,4.718188868326349,2,C,0.05
99,0,7.386850159655449,yes,Crossed,4,2.4525954143304642,2,C,0.05
100,0,-1.089638314957739,yes,Went back to the sidewalk,6,6.3203476799162726,2,C,0.05
101,0,-0.7341164349901956,yes,Went back to the sidewalk,5,1.5462083662894117,2,C,0.05
102,0,-0.19478837065342028,yes,Went back to the sidewalk,8,5.619466074941266,2,C,0.05
103,0,-0.5315482754771723,yes,Went back to the sidewalk,4,3.61120255037047,2,C,0.05
104,0,-0.342542228750895,yes,Went back to the sidewalk,3,3.7742353339922485,2,C,0.05
105,0,-0.5846918823098561,yes,Went back to the sidewalk,5,9.199244313793905,2,C,0.05
106,0,8.792527903855621,yes,Crossed,6,13.39190314124323,2,C,0.05
107,0,-0.20692651902522274,yes,Went back to the sidewalk,7,8.464864858690532,2,C,0.05
108,0,-0.5913329745884426,yes,Went back to the sidewalk,3,1.1121495462535944,2,C,0.05
109,0,-0.2597795357437942,yes,Went back to the sidewalk,4,2.4671376174657955,2,C,0.05
110,0,-0.4199902497243386,yes,Went back to the sidewalk,3,5.214528696036126,2,C,0.05
111,0,-0.8168843300273056,yes,Went back to the sidewalk,5,4.728161921491467,2,C,0.05
