id,startPosition,endPosition,survived,epilogue,total_iterations,total_time,step_size,moving_type,car probability
86,0,9.347029903909137,yes,Crossed,34,34,3.2146219737799178,D,0.0
87,0,10.018106308144514,yes,Crossed,7,7,5.301976848126844,D,0.0
88,0,7.158097512189494,yes,Crossed,6,6,2.2731060181846905,D,0.0
89,0,9.023682255844133,yes,Crossed,16,16,5.3205741475706585,D,0.0
90,0,9.445276831986046,yes,Crossed,9,9,8.609745093174148,D,0.0
91,0,7.749741958948197,yes,Crossed,7,7,1.1803772272913562,D,0.0
92,0,8.733070666383218,yes,Crossed,31,31,4.309504234680688,D,0.0
93,0,7.381809919461651,yes,Crossed,14,14,2.8602208258282564,D,0.0
94,0,7.5007762259127295,yes,Crossed,15,15,1.666721095510399,D,0.0
95,0,11.759002273875089,yes,Crossed,16,16,7.55203337428914,D,0.0
96,0,7.825275513754964,yes,Crossed,38,38,1.193581343420438,D,0.0
97,0,8.546072718843114,yes,Crossed,16,16,4.699873755631675,D,0.0
98,0,7.482828383449251,yes,Crossed,5,5,1.371097864101404,D,0.0
99,0,7.382650268386205,yes,Crossed,6,6,1.165147081942595,D,0.0
0,0,7.147116092699159,yes,Crossed,26,26,1.387979964526287,D,0.01
1,0,10.106722370037247,yes,Crossed,3,3,3.644900995192194,D,0.01
2,0,8.629840908749983,yes,Crossed,14,14,4.865185601257425,D,0.01
3,0,10.168787516233785,yes,Crossed,7,7,4.399591772328038,D,0.01
4,0,7.328567978930233,yes,Crossed,30,30,1.4232926942362287,D,0.01
5,0,7.152228026474015,yes,Crossed,4,4,3.605262903696309,D,0.01
6,0,10.214485472911903,yes,Crossed,18,18,7.286243232468951,D,0.01
7,0,9.015278013837115,yes,Crossed,6,6,9.032512632658083,D,0.01
8,0,7.76317394285747,yes,Crossed,11,11,2.057349916450944,D,0.01
9,0,9.037046478444385,yes,Crossed,31,31,6.182177435469505,D,0.01
10,0,8.825888844076053,yes,Crossed,7,7,5.740614597858196,D,0.01
11,0,5.415020233228349,no,dead,16,16,1.334264767733623,D,0.01
12,0,10.416055202054569,yes,Crossed,9,9,6.002308116945727,D,0.01
13,0,7.009257855212527,yes,Crossed,6,6,1.7346496139122862,D,0.01
14,0,6.7855106636258595,no,dead,6,6,0.5137412565309868,D,0.01
